date,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake
2021-10-22,15.0,61.0,14.0,60.0,36.0,25.0,38.0,18.0,67.0,78.0,19.0,26.0,47.0,44.0,21.0,62.0,53.0,68.0,44.0,11.0,1.0,23.0,41.0
2021-10-23,15.0,48.0,8.0,65.0,58.0,23.0,39.0,22.0,63.0,63.0,14.0,13.0,50.0,31.0,25.0,87.0,51.0,57.0,40.0,11.0,1.0,25.0,45.0
2021-10-24,15.0,69.0,20.0,74.0,62.0,25.0,43.0,21.0,69.0,60.0,11.0,20.0,49.0,35.0,26.0,65.0,49.0,56.0,42.0,10.0,1.0,24.0,42.0
2021-10-25,17.0,72.0,15.0,55.0,50.0,24.0,40.0,16.0,69.0,67.0,20.0,23.0,51.0,43.0,23.0,56.0,59.0,73.0,49.0,10.0,2.0,22.0,43.0
2021-10-26,18.0,56.0,13.0,57.0,64.0,23.0,40.0,16.0,67.0,70.0,19.0,28.0,50.0,59.0,24.0,64.0,51.0,76.0,50.0,12.0,1.0,20.0,40.0
2021-10-27,16.0,76.0,14.0,56.0,53.0,24.0,38.0,16.0,69.0,72.0,22.0,30.0,50.0,49.0,26.0,65.0,56.0,77.0,49.0,12.0,1.0,22.0,39.0
2021-10-28,15.0,66.0,11.0,58.0,92.0,25.0,40.0,15.0,69.0,75.0,20.0,36.0,51.0,44.0,29.0,69.0,61.0,72.0,48.0,13.0,1.0,22.0,39.0
2021-10-29,14.0,71.0,26.0,66.0,38.0,23.0,41.0,16.0,65.0,71.0,18.0,28.0,54.0,39.0,27.0,61.0,52.0,61.0,45.0,10.0,1.0,23.0,41.0
2021-10-30,14.0,50.0,20.0,74.0,70.0,20.0,42.0,18.0,69.0,63.0,9.0,13.0,53.0,28.0,32.0,65.0,48.0,56.0,40.0,11.0,1.0,24.0,42.0
2021-10-31,14.0,49.0,24.0,77.0,56.0,27.0,44.0,19.0,66.0,58.0,10.0,13.0,45.0,32.0,25.0,74.0,49.0,55.0,37.0,10.0,1.0,24.0,37.0
2021-11-01,18.0,63.0,22.0,54.0,62.0,21.0,40.0,15.0,69.0,69.0,21.0,33.0,48.0,51.0,21.0,53.0,48.0,74.0,44.0,11.0,1.0,20.0,39.0
2021-11-02,19.0,70.0,15.0,56.0,68.0,23.0,41.0,19.0,73.0,68.0,21.0,29.0,50.0,44.0,25.0,57.0,52.0,81.0,51.0,11.0,1.0,22.0,38.0
2021-11-03,19.0,67.0,11.0,55.0,72.0,22.0,42.0,16.0,71.0,72.0,20.0,31.0,50.0,44.0,26.0,70.0,56.0,75.0,48.0,9.0,1.0,21.0,39.0
2021-11-04,18.0,72.0,19.0,57.0,69.0,26.0,42.0,17.0,75.0,72.0,23.0,35.0,46.0,40.0,26.0,61.0,50.0,77.0,50.0,11.0,1.0,20.0,40.0
2021-11-05,17.0,55.0,10.0,53.0,42.0,23.0,40.0,17.0,67.0,70.0,21.0,32.0,44.0,48.0,23.0,60.0,51.0,71.0,47.0,24.0,1.0,21.0,40.0
2021-11-06,16.0,53.0,22.0,59.0,86.0,26.0,43.0,22.0,72.0,64.0,9.0,20.0,45.0,35.0,26.0,77.0,47.0,57.0,39.0,31.0,1.0,24.0,41.0
2021-11-07,15.0,62.0,20.0,79.0,53.0,23.0,45.0,24.0,75.0,64.0,11.0,24.0,43.0,38.0,23.0,70.0,46.0,57.0,37.0,16.0,1.0,24.0,39.0
2021-11-08,19.0,67.0,11.0,55.0,60.0,24.0,42.0,19.0,74.0,67.0,23.0,28.0,45.0,40.0,21.0,57.0,51.0,77.0,51.0,17.0,1.0,21.0,40.0
2021-11-09,20.0,55.0,22.0,55.0,57.0,23.0,41.0,16.0,74.0,71.0,23.0,39.0,45.0,44.0,25.0,77.0,59.0,76.0,50.0,15.0,1.0,20.0,40.0
2021-11-10,18.0,73.0,18.0,56.0,73.0,23.0,39.0,19.0,73.0,75.0,23.0,26.0,45.0,40.0,24.0,69.0,56.0,77.0,53.0,14.0,1.0,21.0,39.0
2021-11-11,16.0,62.0,24.0,55.0,53.0,24.0,42.0,22.0,72.0,71.0,20.0,24.0,45.0,35.0,25.0,51.0,56.0,73.0,41.0,11.0,1.0,22.0,41.0
2021-11-12,17.0,65.0,20.0,57.0,45.0,27.0,45.0,19.0,69.0,67.0,18.0,23.0,46.0,37.0,24.0,62.0,55.0,73.0,46.0,11.0,1.0,21.0,41.0
2021-11-13,16.0,55.0,20.0,66.0,78.0,36.0,51.0,28.0,69.0,63.0,10.0,12.0,45.0,36.0,28.0,76.0,47.0,56.0,40.0,9.0,1.0,24.0,42.0
2021-11-14,17.0,61.0,25.0,76.0,59.0,28.0,49.0,25.0,73.0,64.0,10.0,15.0,41.0,37.0,23.0,89.0,47.0,65.0,41.0,11.0,1.0,24.0,41.0
2021-11-15,18.0,60.0,25.0,57.0,71.0,25.0,47.0,18.0,76.0,71.0,20.0,32.0,49.0,38.0,23.0,78.0,51.0,74.0,46.0,12.0,1.0,22.0,40.0
2021-11-16,19.0,56.0,17.0,64.0,51.0,26.0,42.0,16.0,77.0,69.0,23.0,35.0,45.0,40.0,22.0,66.0,57.0,75.0,51.0,15.0,1.0,20.0,39.0
2021-11-17,19.0,71.0,20.0,55.0,89.0,26.0,41.0,18.0,78.0,75.0,25.0,24.0,44.0,39.0,23.0,64.0,57.0,81.0,48.0,15.0,1.0,21.0,39.0
2021-11-18,19.0,55.0,20.0,54.0,42.0,25.0,42.0,20.0,73.0,71.0,26.0,39.0,45.0,42.0,23.0,60.0,49.0,75.0,48.0,13.0,1.0,22.0,37.0
2021-11-19,17.0,49.0,33.0,58.0,35.0,25.0,45.0,21.0,68.0,67.0,17.0,33.0,44.0,33.0,21.0,60.0,48.0,65.0,46.0,10.0,1.0,22.0,38.0
2021-11-20,17.0,48.0,16.0,59.0,74.0,24.0,46.0,28.0,75.0,63.0,9.0,7.0,44.0,31.0,29.0,75.0,45.0,53.0,41.0,8.0,1.0,24.0,38.0
2021-11-21,17.0,54.0,25.0,88.0,27.0,24.0,46.0,28.0,75.0,59.0,11.0,10.0,45.0,32.0,27.0,92.0,48.0,54.0,41.0,10.0,1.0,24.0,38.0
2021-11-22,20.0,51.0,13.0,55.0,32.0,23.0,44.0,25.0,68.0,70.0,15.0,16.0,45.0,36.0,20.0,59.0,46.0,71.0,40.0,9.0,1.0,21.0,38.0
2021-11-23,20.0,50.0,14.0,61.0,77.0,25.0,43.0,28.0,71.0,71.0,15.0,19.0,44.0,37.0,24.0,68.0,47.0,66.0,41.0,10.0,1.0,23.0,38.0
2021-11-24,20.0,57.0,26.0,55.0,47.0,22.0,40.0,36.0,67.0,70.0,10.0,11.0,46.0,27.0,25.0,56.0,47.0,66.0,42.0,11.0,1.0,22.0,37.0
2021-11-25,16.0,42.0,17.0,64.0,37.0,22.0,43.0,75.0,69.0,67.0,8.0,9.0,39.0,30.0,26.0,61.0,43.0,46.0,33.0,10.0,1.0,20.0,31.0
2021-11-26,17.0,43.0,6.0,81.0,29.0,21.0,41.0,25.0,70.0,74.0,15.0,7.0,42.0,29.0,23.0,73.0,40.0,51.0,34.0,10.0,1.0,20.0,37.0
2021-11-27,19.0,55.0,8.0,92.0,81.0,22.0,45.0,22.0,80.0,72.0,12.0,9.0,41.0,28.0,27.0,74.0,41.0,53.0,35.0,12.0,1.0,22.0,37.0
2021-11-28,23.0,60.0,18.0,82.0,35.0,25.0,45.0,22.0,78.0,67.0,13.0,11.0,40.0,30.0,22.0,67.0,45.0,75.0,38.0,11.0,1.0,22.0,36.0
2021-11-29,27.0,68.0,9.0,73.0,31.0,24.0,45.0,15.0,75.0,78.0,23.0,23.0,43.0,44.0,18.0,66.0,48.0,73.0,42.0,11.0,1.0,20.0,39.0
2021-11-30,27.0,50.0,19.0,67.0,62.0,23.0,42.0,17.0,74.0,77.0,23.0,30.0,43.0,38.0,19.0,65.0,55.0,71.0,48.0,13.0,1.0,20.0,37.0
2021-12-01,24.0,68.0,15.0,63.0,43.0,22.0,40.0,17.0,75.0,74.0,24.0,27.0,44.0,39.0,19.0,72.0,58.0,78.0,48.0,13.0,1.0,21.0,36.0
2021-12-02,24.0,66.0,19.0,58.0,25.0,23.0,42.0,16.0,73.0,75.0,21.0,28.0,44.0,40.0,20.0,61.0,51.0,76.0,47.0,16.0,1.0,21.0,35.0
2021-12-03,24.0,59.0,23.0,64.0,25.0,25.0,42.0,16.0,72.0,74.0,25.0,31.0,44.0,39.0,22.0,72.0,52.0,72.0,49.0,13.0,1.0,20.0,37.0
2021-12-04,22.0,54.0,34.0,75.0,53.0,25.0,44.0,18.0,72.0,66.0,12.0,12.0,45.0,39.0,24.0,78.0,45.0,63.0,44.0,12.0,1.0,24.0,39.0
2021-12-05,22.0,52.0,15.0,79.0,30.0,27.0,45.0,21.0,72.0,65.0,14.0,14.0,41.0,35.0,21.0,76.0,46.0,54.0,43.0,13.0,1.0,23.0,36.0
2021-12-06,24.0,63.0,15.0,59.0,25.0,29.0,42.0,14.0,74.0,67.0,22.0,28.0,49.0,37.0,18.0,65.0,53.0,74.0,43.0,12.0,1.0,21.0,37.0
2021-12-07,22.0,60.0,10.0,65.0,63.0,25.0,40.0,16.0,71.0,69.0,23.0,36.0,45.0,37.0,17.0,61.0,56.0,69.0,54.0,13.0,1.0,21.0,38.0
2021-12-08,23.0,72.0,17.0,58.0,42.0,25.0,42.0,16.0,72.0,72.0,22.0,26.0,46.0,37.0,17.0,63.0,50.0,69.0,55.0,12.0,1.0,20.0,38.0
2021-12-09,23.0,71.0,13.0,58.0,32.0,24.0,42.0,16.0,66.0,71.0,27.0,34.0,47.0,36.0,17.0,61.0,48.0,74.0,50.0,12.0,1.0,20.0,38.0
2021-12-10,20.0,57.0,22.0,66.0,27.0,24.0,42.0,16.0,63.0,67.0,20.0,30.0,52.0,38.0,17.0,72.0,50.0,64.0,48.0,12.0,1.0,20.0,39.0
2021-12-11,22.0,58.0,24.0,79.0,47.0,25.0,43.0,19.0,69.0,66.0,10.0,11.0,52.0,38.0,21.0,76.0,45.0,56.0,45.0,11.0,1.0,24.0,41.0
2021-12-12,19.0,61.0,15.0,76.0,36.0,24.0,47.0,22.0,71.0,64.0,9.0,11.0,46.0,31.0,21.0,64.0,46.0,53.0,42.0,10.0,1.0,24.0,36.0
2021-12-13,25.0,52.0,11.0,62.0,28.0,23.0,42.0,17.0,68.0,66.0,20.0,33.0,48.0,37.0,17.0,75.0,51.0,69.0,44.0,12.0,1.0,21.0,39.0
2021-12-14,28.0,57.0,20.0,57.0,29.0,22.0,40.0,15.0,64.0,69.0,20.0,30.0,50.0,36.0,17.0,63.0,48.0,64.0,50.0,16.0,1.0,21.0,39.0
2021-12-15,28.0,69.0,17.0,58.0,53.0,24.0,39.0,15.0,67.0,74.0,20.0,22.0,47.0,36.0,17.0,53.0,51.0,71.0,47.0,14.0,2.0,22.0,38.0
2021-12-16,37.0,68.0,10.0,55.0,30.0,37.0,41.0,16.0,62.0,71.0,19.0,26.0,50.0,33.0,15.0,70.0,51.0,65.0,55.0,15.0,1.0,22.0,40.0
2021-12-17,33.0,61.0,18.0,57.0,30.0,29.0,39.0,17.0,59.0,71.0,14.0,16.0,52.0,32.0,16.0,65.0,46.0,58.0,45.0,15.0,1.0,22.0,40.0
2021-12-18,37.0,44.0,19.0,66.0,27.0,28.0,45.0,23.0,58.0,67.0,9.0,11.0,47.0,31.0,20.0,84.0,45.0,48.0,45.0,15.0,1.0,40.0,41.0
2021-12-19,38.0,69.0,13.0,77.0,20.0,26.0,45.0,22.0,62.0,65.0,4.0,13.0,44.0,24.0,18.0,70.0,44.0,47.0,42.0,14.0,1.0,33.0,38.0
2021-12-20,47.0,56.0,12.0,61.0,26.0,25.0,43.0,20.0,58.0,62.0,11.0,17.0,47.0,33.0,14.0,54.0,45.0,59.0,45.0,14.0,1.0,30.0,41.0
2021-12-21,59.0,70.0,19.0,60.0,32.0,25.0,42.0,21.0,55.0,67.0,11.0,14.0,45.0,35.0,18.0,64.0,45.0,57.0,44.0,17.0,1.0,28.0,40.0
2021-12-22,62.0,95.0,13.0,67.0,29.0,30.0,42.0,21.0,51.0,68.0,12.0,13.0,48.0,27.0,18.0,61.0,43.0,65.0,46.0,20.0,1.0,28.0,39.0
2021-12-23,60.0,57.0,20.0,59.0,21.0,26.0,42.0,25.0,48.0,70.0,11.0,10.0,45.0,27.0,20.0,58.0,45.0,54.0,44.0,19.0,1.0,28.0,40.0
2021-12-24,61.0,53.0,15.0,61.0,24.0,25.0,42.0,33.0,45.0,67.0,6.0,6.0,43.0,23.0,13.0,68.0,43.0,44.0,38.0,19.0,1.0,25.0,39.0
2021-12-25,56.0,58.0,7.0,84.0,25.0,25.0,46.0,40.0,44.0,73.0,6.0,5.0,37.0,24.0,18.0,69.0,45.0,40.0,37.0,17.0,1.0,24.0,36.0
2021-12-26,64.0,72.0,10.0,79.0,16.0,26.0,47.0,25.0,59.0,67.0,6.0,9.0,44.0,28.0,20.0,77.0,45.0,48.0,46.0,18.0,1.0,25.0,45.0
2021-12-27,90.0,81.0,16.0,69.0,22.0,25.0,47.0,17.0,58.0,60.0,8.0,10.0,50.0,27.0,20.0,71.0,46.0,55.0,44.0,19.0,1.0,25.0,48.0
2021-12-28,100.0,76.0,25.0,67.0,25.0,37.0,45.0,19.0,61.0,62.0,9.0,7.0,50.0,35.0,23.0,73.0,45.0,58.0,50.0,21.0,2.0,29.0,48.0
2021-12-29,89.0,78.0,25.0,60.0,25.0,31.0,45.0,16.0,58.0,66.0,10.0,6.0,47.0,34.0,23.0,69.0,49.0,63.0,52.0,23.0,2.0,27.0,48.0
2021-12-30,81.0,70.0,17.0,67.0,23.0,26.0,44.0,19.0,58.0,62.0,10.0,6.0,49.0,26.0,26.0,68.0,49.0,57.0,48.0,22.0,2.0,28.0,46.0
2021-12-31,71.0,64.0,13.0,68.0,20.0,24.0,45.0,20.0,54.0,56.0,8.0,5.0,47.0,29.0,24.0,50.0,45.0,50.0,50.0,19.0,1.0,30.0,42.0
2022-01-01,57.0,64.0,21.0,74.0,22.0,25.0,53.0,21.0,58.0,55.0,7.0,4.0,44.0,28.0,27.0,64.0,41.0,44.0,45.0,17.0,2.0,28.0,43.0
2022-01-02,70.0,64.0,28.0,87.0,21.0,25.0,49.0,20.0,63.0,62.0,7.0,6.0,44.0,37.0,21.0,50.0,40.0,46.0,62.0,17.0,1.0,31.0,41.0
2022-01-03,87.0,73.0,14.0,64.0,28.0,24.0,46.0,17.0,54.0,60.0,9.0,9.0,47.0,32.0,17.0,73.0,43.0,58.0,50.0,20.0,2.0,28.0,43.0
2022-01-04,86.0,72.0,20.0,58.0,23.0,23.0,45.0,16.0,56.0,65.0,14.0,14.0,45.0,36.0,18.0,60.0,47.0,61.0,58.0,22.0,2.0,27.0,43.0
2022-01-05,83.0,78.0,24.0,55.0,27.0,23.0,42.0,16.0,58.0,68.0,20.0,22.0,47.0,40.0,17.0,49.0,47.0,71.0,59.0,22.0,2.0,27.0,43.0
2022-01-06,71.0,62.0,14.0,55.0,34.0,24.0,42.0,17.0,59.0,68.0,16.0,20.0,47.0,40.0,17.0,72.0,49.0,71.0,56.0,22.0,2.0,24.0,41.0
2022-01-07,59.0,62.0,13.0,58.0,26.0,25.0,45.0,16.0,59.0,63.0,14.0,17.0,46.0,37.0,17.0,59.0,47.0,68.0,54.0,21.0,2.0,29.0,44.0
2022-01-08,56.0,57.0,33.0,71.0,27.0,25.0,48.0,20.0,63.0,63.0,10.0,6.0,46.0,37.0,21.0,81.0,45.0,61.0,53.0,22.0,2.0,31.0,44.0
2022-01-09,56.0,58.0,11.0,81.0,19.0,26.0,50.0,20.0,67.0,57.0,9.0,17.0,44.0,38.0,19.0,57.0,46.0,58.0,46.0,20.0,1.0,30.0,43.0
2022-01-10,64.0,65.0,11.0,63.0,28.0,26.0,47.0,16.0,58.0,60.0,13.0,21.0,45.0,36.0,18.0,57.0,49.0,63.0,53.0,18.0,1.0,24.0,41.0
2022-01-11,62.0,77.0,11.0,61.0,25.0,26.0,46.0,15.0,64.0,67.0,20.0,25.0,45.0,45.0,17.0,57.0,61.0,74.0,54.0,21.0,1.0,27.0,42.0
2022-01-12,57.0,76.0,18.0,57.0,25.0,25.0,44.0,16.0,63.0,72.0,18.0,17.0,44.0,38.0,17.0,68.0,53.0,78.0,56.0,23.0,2.0,26.0,42.0
2022-01-13,54.0,61.0,11.0,57.0,33.0,26.0,46.0,16.0,62.0,68.0,17.0,23.0,44.0,40.0,18.0,52.0,54.0,73.0,59.0,24.0,2.0,24.0,41.0
2022-01-14,49.0,64.0,19.0,67.0,29.0,24.0,44.0,14.0,59.0,66.0,17.0,33.0,45.0,38.0,16.0,58.0,51.0,64.0,55.0,21.0,2.0,27.0,41.0
2022-01-15,48.0,58.0,31.0,76.0,25.0,24.0,46.0,22.0,63.0,58.0,9.0,7.0,45.0,37.0,20.0,60.0,45.0,54.0,50.0,19.0,1.0,25.0,44.0
2022-01-16,45.0,54.0,26.0,81.0,24.0,26.0,52.0,22.0,65.0,56.0,9.0,9.0,44.0,34.0,21.0,70.0,46.0,55.0,48.0,17.0,1.0,25.0,41.0
2022-01-17,46.0,75.0,20.0,73.0,27.0,24.0,51.0,19.0,63.0,60.0,11.0,13.0,55.0,38.0,18.0,68.0,46.0,62.0,46.0,17.0,1.0,29.0,43.0
2022-01-18,49.0,56.0,20.0,67.0,29.0,24.0,44.0,15.0,62.0,63.0,17.0,28.0,47.0,37.0,17.0,59.0,51.0,68.0,52.0,21.0,1.0,23.0,41.0
2022-01-19,45.0,63.0,11.0,56.0,27.0,23.0,44.0,14.0,63.0,67.0,21.0,28.0,45.0,41.0,17.0,82.0,52.0,76.0,51.0,22.0,2.0,22.0,41.0
2022-01-20,42.0,57.0,20.0,67.0,23.0,25.0,45.0,16.0,65.0,66.0,20.0,39.0,45.0,35.0,16.0,49.0,51.0,70.0,59.0,18.0,1.0,22.0,40.0
2022-01-21,39.0,66.0,20.0,60.0,24.0,24.0,48.0,16.0,63.0,65.0,19.0,26.0,45.0,41.0,18.0,54.0,54.0,69.0,53.0,17.0,1.0,22.0,42.0
2022-01-22,34.0,59.0,36.0,67.0,20.0,25.0,49.0,19.0,65.0,60.0,11.0,11.0,45.0,28.0,21.0,56.0,49.0,59.0,44.0,18.0,1.0,30.0,46.0
2022-01-23,32.0,46.0,13.0,88.0,19.0,25.0,59.0,21.0,68.0,57.0,10.0,13.0,46.0,41.0,19.0,79.0,48.0,56.0,49.0,17.0,1.0,27.0,42.0
2022-01-24,32.0,64.0,18.0,67.0,23.0,23.0,50.0,16.0,67.0,63.0,20.0,26.0,62.0,44.0,16.0,77.0,51.0,72.0,51.0,15.0,1.0,23.0,42.0
2022-01-25,31.0,73.0,24.0,61.0,27.0,26.0,57.0,15.0,65.0,65.0,24.0,24.0,46.0,48.0,17.0,68.0,56.0,78.0,55.0,16.0,1.0,24.0,43.0
2022-01-26,29.0,64.0,27.0,59.0,30.0,25.0,52.0,17.0,66.0,71.0,23.0,24.0,45.0,41.0,17.0,62.0,57.0,80.0,55.0,15.0,1.0,23.0,43.0
2022-01-27,27.0,54.0,12.0,59.0,28.0,25.0,50.0,16.0,63.0,67.0,22.0,33.0,45.0,41.0,15.0,58.0,53.0,75.0,55.0,17.0,1.0,23.0,43.0
2022-01-28,24.0,56.0,27.0,61.0,22.0,24.0,49.0,19.0,64.0,62.0,19.0,32.0,47.0,39.0,18.0,57.0,50.0,68.0,53.0,14.0,1.0,23.0,41.0
2022-01-29,23.0,60.0,18.0,67.0,25.0,23.0,61.0,18.0,62.0,58.0,11.0,12.0,46.0,34.0,19.0,99.0,49.0,61.0,46.0,12.0,1.0,24.0,44.0
2022-01-30,22.0,55.0,21.0,79.0,18.0,25.0,65.0,22.0,65.0,56.0,11.0,10.0,60.0,40.0,20.0,71.0,53.0,57.0,40.0,12.0,1.0,26.0,42.0
2022-01-31,22.0,71.0,20.0,79.0,28.0,24.0,55.0,15.0,62.0,60.0,18.0,26.0,48.0,44.0,13.0,74.0,50.0,71.0,48.0,16.0,1.0,22.0,41.0
2022-02-01,24.0,53.0,11.0,59.0,27.0,25.0,50.0,16.0,63.0,70.0,21.0,30.0,45.0,39.0,17.0,43.0,55.0,78.0,49.0,20.0,1.0,22.0,41.0
2022-02-02,19.0,50.0,19.0,70.0,32.0,24.0,47.0,17.0,66.0,67.0,23.0,28.0,46.0,43.0,21.0,48.0,64.0,73.0,49.0,16.0,1.0,22.0,40.0
2022-02-03,16.0,56.0,22.0,66.0,27.0,25.0,45.0,16.0,61.0,66.0,18.0,33.0,45.0,57.0,16.0,52.0,61.0,74.0,47.0,14.0,1.0,22.0,41.0
2022-02-04,15.0,44.0,18.0,59.0,22.0,25.0,46.0,16.0,63.0,64.0,21.0,29.0,46.0,55.0,14.0,67.0,56.0,65.0,47.0,13.0,1.0,22.0,44.0
2022-02-05,14.0,53.0,36.0,71.0,31.0,26.0,51.0,21.0,65.0,58.0,10.0,18.0,46.0,77.0,19.0,86.0,51.0,63.0,43.0,11.0,1.0,27.0,47.0
2022-02-06,14.0,59.0,21.0,79.0,28.0,25.0,56.0,22.0,67.0,59.0,13.0,15.0,43.0,60.0,16.0,77.0,54.0,61.0,43.0,11.0,1.0,30.0,47.0
2022-02-07,16.0,58.0,13.0,63.0,26.0,27.0,47.0,16.0,67.0,66.0,20.0,22.0,46.0,66.0,16.0,52.0,55.0,73.0,48.0,9.0,1.0,22.0,46.0
2022-02-08,15.0,43.0,18.0,58.0,27.0,32.0,49.0,14.0,67.0,67.0,23.0,28.0,47.0,61.0,18.0,57.0,59.0,78.0,50.0,9.0,1.0,22.0,43.0
2022-02-09,14.0,53.0,22.0,62.0,28.0,25.0,45.0,15.0,67.0,67.0,22.0,22.0,46.0,59.0,17.0,50.0,63.0,78.0,48.0,11.0,1.0,21.0,43.0
2022-02-10,13.0,50.0,18.0,60.0,28.0,24.0,45.0,19.0,67.0,67.0,22.0,33.0,45.0,59.0,17.0,44.0,60.0,72.0,50.0,14.0,1.0,22.0,42.0
2022-02-11,11.0,61.0,18.0,70.0,28.0,25.0,45.0,17.0,64.0,61.0,20.0,31.0,46.0,51.0,17.0,74.0,52.0,70.0,50.0,9.0,1.0,24.0,43.0
2022-02-12,11.0,47.0,25.0,76.0,26.0,23.0,48.0,18.0,68.0,60.0,9.0,13.0,49.0,49.0,20.0,67.0,49.0,61.0,43.0,8.0,1.0,26.0,47.0
2022-02-13,12.0,42.0,19.0,80.0,29.0,25.0,55.0,19.0,65.0,55.0,10.0,15.0,40.0,62.0,24.0,64.0,53.0,58.0,38.0,7.0,1.0,24.0,41.0
2022-02-14,11.0,48.0,17.0,64.0,29.0,26.0,80.0,16.0,60.0,56.0,19.0,24.0,44.0,50.0,20.0,58.0,57.0,66.0,42.0,6.0,1.0,18.0,39.0
